;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
21097;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;375;37;0;1;1;5;0;0;0;4;0;0;16;2;0;0,3;21;4;0;2;0;0;2,3462;62,35;16;0,3;0,3;61;20;42;23;27;11;0;1;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;5;5;2,0;4;0;1,0;7,4;0;4,4;5,0;183 days 23:59:59.000000000
21249;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;202020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
21924;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;38;25;0;0;62;92;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;2,6923;0,0;69;0,0;0,0;70;0;52;31;20;19;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
25080;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;273;7;0;5;5;20;0;0;1;6;0;2;14;2;0;10,34;15;6;1;3;0;0;2,6923;68,19;39;10,34;10,34;70;17;41;22;23;25;0;2;6;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;5;5;2,0;3;3;1,5;7,9;0;4,4;5,0;183 days 23:59:59.000000000
25406;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;230;71;0;8;23;37;0;0;0;6;1;0;9;1;0;4,32;29;7;0;2;0;0;4,1923;64,77;93;4,32;4,32;109;13;46;40;35;34;0;2;7;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;5;5;2,0;4;5;2,25;8,65;0;4,4;5,0;183 days 23:59:59.000000000
27113;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;208;33;0;6;9;20;0;0;0;3;0;0;15;2;0;4,28;23;4;0;3;0;0;3,3462;70,92;55;4,28;4,28;87;29;44;24;52;11;0;2;4;0;3,85;0,0;3,85;5,5;0,0;5,5;4,675;5;5;5;5;2,0;2;3;1,25;7,925;0;4,675;5,0;183 days 23:59:59.000000000
27730;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;262626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
29491;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
29913;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;171717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
30057;Biologia;2014.2;8;Sociologia da Educação (8º);70;2014-06-30 21:00:00;2014-12-31 20:59:59;265;16;0;1;7;12;0;0;0;2;0;0;13;2;0;13,45;11;3;0;0;1;0;1,3462;50,57;22;13,45;13,45;35;10;22;15;16;4;0;1;3;0;4,4;0,0;4,4;3,85;0,0;3,85;4,125;5;5;5;5;2,0;2;0;0,5;6,625;0;4,125;5,0;183 days 23:59:59.000000000
12;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
260;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
361;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
477;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
649;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1349;17;0;1;14;37;0;0;0;0;0;0;15;2;0;41,0;47;4;0;0;1;0;8,0;76,92;212;41,0;41,0;215;56;98;19;107;87;2;2;4;0;2,75;0,0;2,75;4,4;0,0;4,4;3,575;4;5;5;5;1,9;6;6;3,0;8,475;0;3,575;4,75;181 days 23:59:59.000000000
759;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1327;16;0;0;1;18;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1,0;0,0;13;0,0;0,0;43;0;30;18;14;11;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1197;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1370;5;0;0;1;14;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;6,0;0,0;147;0,0;0,0;161;0;67;23;55;82;1;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1699;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1766;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1320;14;0;0;8;24;0;0;0;0;0;0;20;3;0;34,0;24;4;0;0;1;0;4,0;80,9;28;34,0;34,0;107;35;55;34;31;41;1;2;4;0;2,75;0,0;2,75;4,95;0,0;4,95;3,85;3;3;5;5;1,6;4;5;2,25;7,7;0;3,85;4,0;181 days 23:59:59.000000000
2039;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
2119;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1235;6;1;2;10;31;0;0;0;1;1;0;21;3;0;8,5;48;4;0;0;0;0;2,0;69,5;4;8,5;8,5;61;38;51;1;10;50;0;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;4;4;5;5;1,8;4;5;2,25;9,55;0;5,5;4,5;181 days 23:59:59.000000000
2226;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
2481;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3150;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1404;5;0;6;20;28;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;2,0;0,0;20;0,0;0,0;72;0;39;5;12;52;3;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3177;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1279;241;1;5;92;137;0;0;0;0;6;0;11;1;0;48,0;43;4;0;0;0;0;11,0;70,67;260;48,0;48,0;302;52;117;122;111;69;0;2;4;0;0,0;3,3;0,0;2,75;0,0;2,75;1,375;5;4;5;5;1,9;4;5;2,25;5,525;0;1,375;4,75;181 days 23:59:59.000000000
3330;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3332;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1342;6;0;2;7;23;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1,0;0,0;6;0,0;0,0;42;0;31;6;4;28;4;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3470;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3677;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
3953;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1368;5;0;0;0;23;0;0;1;0;0;0;8;1;0;33,0;14;3;0;0;0;0;2,0;87,33;48;33,0;33,0;57;25;41;30;19;8;0;2;3;0;3,3;0,0;3,3;3,3;0,0;3,3;3,3;3;0;4;4;1,1;2;4;1,5;5,9;0;3,3;2,75;181 days 23:59:59.000000000
4279;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
4280;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
4465;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1294;14;8;38;226;204;0;0;0;1;8;0;10;1;0;47,0;27;4;0;0;0;0;14,0;70,02;126;47,0;47,0;379;70;112;150;148;79;2;2;4;0;0,0;2,2;0,0;1,65;0,0;1,65;0,825;4;5;5;5;1,9;5;5;2,5;5,225;0;0,825;4,75;181 days 23:59:59.000000000
4781;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1223;8;0;0;2;21;0;0;0;0;1;0;10;1;0;11,5;15;4;0;0;0;0;1,0;85,0;20;11,5;11,5;43;21;32;15;17;11;0;2;4;0;3,85;0,0;3,85;5,5;0,0;5,5;4,675;4;4;5;5;1,8;4;4;2,0;8,475;0;4,675;4,5;181 days 23:59:59.000000000
4965;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5406;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1356;9;5;2;16;30;0;0;0;3;0;0;13;2;0;49,0;31;6;0;0;0;0;5,0;69,31;22;49,0;49,0;140;38;75;22;81;37;0;2;6;0;1,65;0,0;1,65;4,4;0,0;4,4;3,025;5;2;5;5;1,7;6;4;2,5;7,225;0;3,0250000000000004;4,25;181 days 23:59:59.000000000
5425;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5476;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5549;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5616;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5652;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5661;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5679;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1261;6;4;8;65;91;0;0;0;0;6;0;22;3;0;11,0;56;4;0;0;0;0;6,0;73,46;143;11,0;11,0;163;27;74;36;56;71;0;2;4;0;0,0;1,1;0,0;2,75;0,0;2,75;1,375;4;4;5;5;1,8;3;6;2,25;5,425;0;1,375;4,5;181 days 23:59:59.000000000
5913;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5922;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
6030;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1267;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;1;0,0;0,0;4;0;2;1;3;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
6075;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1312;10;0;4;7;12;0;0;0;0;0;0;15;2;2;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;14;1;11;3;5;6;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;1;0,25;0,25;1;0,0;0,0;181 days 23:59:59.000000000
6149;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1328;19;0;0;2;20;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;4,0;0,0;6;0,0;0,0;126;0;70;29;26;70;1;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
6313;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
6548;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1362;31;0;0;0;14;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;2,0;0,0;60;0,0;0,0;70;0;51;31;25;13;1;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
7002;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1346;3;2;3;27;45;0;0;0;1;0;0;8;1;0;47,0;33;4;0;0;0;0;4,0;68,71;66;47,0;47,0;115;51;68;22;53;40;0;2;4;0;2,75;0,0;2,75;1,65;0,0;1,65;2,2;5;4;4;5;1,8;6;6;3,0;7,0;0;2,2;4,5;181 days 23:59:59.000000000
7071;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1331;10;0;3;48;58;0;1;1;0;2;0;9;1;0;49,0;55;5;0;0;0;0;8,0;71,42;42;49,0;49,0;217;75;105;32;47;137;1;2;5;0;1,65;0,0;1,65;3,3;0,0;3,3;2,475;4;4;5;5;1,8;3;4;1,75;6,025;0;2,4749999999999996;4,5;181 days 23:59:59.000000000
7116;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1229;36;0;1;2;24;1;1;0;1;0;0;9;1;0;13,5;39;5;0;0;1;0;3,0;82,15;71;13,5;13,5;101;43;74;42;43;16;0;2;5;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;3;2;5;4;1,4;4;5;2,25;9,15;0;5,5;3,5;181 days 23:59:59.000000000
7336;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
7342;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
7372;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1242;18;0;0;9;28;0;0;0;0;1;0;9;1;0;44,0;27;4;0;0;0;0;3,0;82,68;15;44,0;44,0;100;34;67;42;30;28;0;2;4;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;4;5;4;5;1,8;5;6;2,75;9,5;0;4,95;4,5;181 days 23:59:59.000000000
7553;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
8081;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1354;8;0;0;9;26;1;1;0;1;0;0;15;2;0;30,0;30;6;0;0;0;0;3,0;70,52;59;30,0;30,0;100;30;65;8;36;56;0;2;6;0;1,65;0,0;1,65;4,4;0,0;4,4;3,025;4;5;5;5;1,9;6;4;2,5;7,425;0;3,0250000000000004;4,75;181 days 23:59:59.000000000
8121;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1291;3;0;1;2;7;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;10;0,0;0,0;11;0;5;2;5;4;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
8218;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1264;41;6;2;101;118;0;0;0;0;4;0;10;1;0;42,5;19;5;0;0;4;0;4,0;83,14;56;42,5;42,5;113;30;64;27;68;18;0;2;5;0;0,0;1,1;0,0;3,85;0,0;3,85;1,925;4;4;5;5;1,8;4;5;2,25;5,975;0;1,925;4,5;181 days 23:59:59.000000000
8612;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1405;3;1;4;7;27;0;0;0;0;0;0;17;2;0;45,5;18;4;0;0;1;0;6,0;74,76;1;45,5;45,5;165;66;97;68;48;49;0;2;4;0;1,65;0,0;1,65;3,3;0,0;3,3;2,475;3;3;5;5;1,6;3;4;1,75;5,825;0;2,4749999999999996;4,0;181 days 23:59:59.000000000
8917;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1252;2;0;0;3;21;0;0;0;0;1;0;17;2;0;8,0;15;4;0;0;0;0;2,0;81,64;31;8,0;8,0;59;24;46;7;23;25;4;2;4;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;3;5;5;5;1,8;5;5;2,5;9,25;0;4,95;4,5;181 days 23:59:59.000000000
8935;Biologia;2016.1;4;Bioquimica I;33;2015-12-31 21:00:00;2016-06-30 20:59:59;1234;12;0;0;4;9;0;0;0;0;0;0;8;1;0;18,5;23;4;0;0;0;0;1,0;83,19;35;18,5;18,5;48;19;29;19;24;4;1;2;4;0;4,95;0,0;4,95;4,95;0,0;4,95;4,95;5;5;5;5;2,0;5;4;2,25;9,2;0;4,95;5,0;181 days 23:59:59.000000000
